,f,m,cbse,icse,na,state,cbse,icse,na,state,B.Tech/B.E.,M.Sc. (Tech.),M.Tech./M.E.,MCA,computer,mechanical,biotechnology,science,applied,instrumentation,electronics,electrical,application,production,information,telecommunications,technology,civil,industrial,control,engineering,other,Andhra Pradesh,Assam,Bihar,Chhattisgarh,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Meghalaya,Orissa,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Union Territory,Uttar Pradesh,Uttarakhand,West Bengal,myDOB,12age,gradage,GraduationYear,12graduation,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
65,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,19,23,2013,2009,89.37,79,2,70,0,630,580,510,0.338786347,0,292,0,0,0,0,0,0.99,1.2114,-0.2974,-1.1218,1.247,310000
66,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,17,21,2010,2006,90,94.4,2,76.12,0,505,525,595,0.124502074,615,233,0,0,0,0,0,-0.2628,-0.1232,0.0914,-1.2303,-0.1295,455000
67,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,19,23,2014,2010,81,79,2,71.5,0,510,500,575,0.493596387,455,324,0,0,0,0,0,-1.8825,-3.7836,-2.4491,0.9066,-1.8189,400000
68,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,17,21,2010,2006,78,86.67,2,77.55,1,535,465,535,0.910770164,445,433,0,0,0,0,0,-0.881,1.4368,0.3817,-0.4078,-0.1295,150000
69,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1993,18,22,2015,2011,84.4,73.2,2,70,0,570,410,535,0.670743151,455,0,0,0,0,0,0,-0.0154,0.8784,0.01,-0.7415,-0.2859,250000
70,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,17,21,2013,2009,89,92,2,76.4,1,625,645,605,0.982057124,385,388,0,0,606,0,0,-1.4517,-1.4526,-1.2196,1.794,-2.3937,320000
71,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,23,2013,2008,86,64,2,61.17,0,665,545,415,0.911395278,405,0,500,0,0,0,0,1.1336,1.3779,2.1617,-0.995,1.0554,250000
72,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,85,75,2,60,1,675,480,500,0.842248322,425,0,469,0,0,0,0,1.1336,1.0449,0.1637,-1.2486,0.0973,200000
73,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,22,2014,2009,75,64,2,67,0,510,480,485,0,0,0,0,0,0,0,0,-0.159,0.8784,1.2396,0.2727,-0.6692,240000
74,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,86,77,2,75,0,325,510,295,0.018540942,415,0,192,0,0,0,0,0.1282,0.0459,0.1637,0.0192,-0.0943,120000
75,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,70.6,78.67,2,75.84,1,580,485,510,0.053160305,285,196,0,0,0,0,0,0.5591,0.2124,-1.2196,-0.7415,-0.8608,300000
76,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,17,21,2012,2008,93.44,90,2,87.6,0,515,475,635,0.942116551,575,0,0,0,0,0,0,-0.4173,0.9688,-0.1988,-0.2902,0.3049,800000
77,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,17,21,2013,2009,76,72,2,63.2,0,510,355,340,0.123016732,285,0,0,0,0,0,0,-0.159,-0.2871,0.4711,0.2727,-0.4776,120000
78,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,86.4,78.2,2,73.5,1,535,435,440,0.20739217,355,260,530,0,0,0,0,0.8463,1.3779,1.3933,0.653,-0.2859,325000
79,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,17,21,2013,2009,86,95,2,78.6,0,405,545,450,0.649389715,375,356,0,0,0,0,0,0.5591,-0.4536,0.01,-0.4879,0.6721,100000
80,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,18,22,2014,2010,84.83,82.4,2,74.14,0,665,595,705,0.744758354,505,0,438,0,0,0,0,-0.4463,0.2124,0.3174,-1.5021,-0.2859,300000
81,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,18,23,2013,2008,72.3,60.2,2,69.38,1,555,475,415,0.694479328,0,366,0,0,0,393,0,1.4208,0.5454,-0.2974,1.0333,-0.6692,280000
82,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987,18,23,2010,2005,69,62.6,2,76.25,0,395,455,475,0.694479328,195,366,0,0,0,0,0,-0.4173,0.1888,-0.4891,0.4148,0.8183,215000
83,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,17,21,2014,2010,80,70,2,55,1,430,450,385,0,0,0,0,0,0,0,0,0.1282,-0.1206,0.9322,1.5404,0.0973,145000
84,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,17,23,2010,2004,73.33,71.33,2,61,1,375,535,534,0.600057182,435,0,0,0,0,0,0,-2.272,-0.2793,-1.2148,0.8848,-0.7615,445000
85,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,18,22,2015,2011,86.16,70.08,2,63.13,0,455,595,500,0.20739217,225,260,0,0,0,0,0,0.99,1.0449,1.7007,-2.0092,0.2889,315000
86,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1987,23,26,2013,2010,75,78,2,71.1,1,415,440,355,0.488347977,405,0,0,0,0,0,0,0.8463,1.3779,1.0859,-0.995,1.247,100000
87,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,23,2015,2009,56,56,2,62,0,605,470,355,0.843123727,515,0,0,0,0,0,0,0.7027,0.8784,0.3174,-1.1218,0.4805,200000
88,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,16,21,2013,2008,87,60,2,70.82,0,640,605,400,0.842248322,425,0,469,0,0,0,0,0.8463,1.2114,1.2396,-0.1076,1.247,220000
89,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991,17,21,2012,2008,79.25,80,2,79.9,0,545,580,430,0.635978756,445,0,0,0,0,0,0,0.8192,1.0858,-0.4891,-0.7603,-0.1295,370000
90,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,17,21,2012,2008,88.66,84.33,2,60,1,495,565,575,0.376059587,335,300,0,0,0,260,0,1.2828,1.7878,1.1437,-0.6428,0.5024,145000
91,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,80.8,75,2,77.38,1,405,470,370,0,475,0,500,0,0,0,0,1.4208,-0.7866,-0.1437,-1.5021,-0.4776,275000
92,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,17,21,2013,2009,79,87.9,2,66,1,315,435,355,0.356536488,335,0,346,0,0,0,0,0.4155,0.5454,0.9322,-0.6147,0.8637,1500000
93,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,70,65,2,66,0,405,470,545,0,0,0,0,0,0,0,0,0.4155,0.3789,-0.9122,-1.1218,-0.8608,325000
94,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,18,23,2013,2008,81.16,68.5,2,61.5,0,605,520,325,0.338786347,455,292,0,0,0,0,0,1.4208,1.2114,0.6248,-0.995,-0.2859,275000
95,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,83.5,94.2,2,88.2,0,515,475,445,0.670743151,455,0,0,0,0,0,0,0.6646,1.4368,-0.0537,0.88483,0.5024,425000
96,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,18,22,2010,2006,65,66,2,64,0,515,565,554,0.600057182,435,0,0,0,0,0,0,-0.7264,0.1888,-1.2148,-0.5253,1.1343,450000
97,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,88,88,2,70.12,0,710,605,605,0.744758354,405,0,438,0,0,0,0,0.5591,1.2114,1.8543,0.1459,0.0973,300000
98,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1988,18,22,2010,2006,79,76.6,2,77.85,1,635,495,495,0.670743151,455,0,0,0,0,0,0,0.8192,-0.5913,0.2366,-0.7603,-0.1295,470000
99,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,17,26,2014,2005,55.6,50.8,2,80.03,1,440,425,370,0.23780284,415,0,315,0,0,0,0,-0.0154,0.8784,1.2396,1.2869,0.8637,120000
100,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,16,21,2013,2008,75,72,2,80,0,475,470,415,0.911395278,595,0,500,0,0,0,0,0.8463,1.0449,1.3933,-1.6289,-0.2859,300000
101,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,17,21,2010,2006,84.6,66.5,2,66.7,1,345,255,395,0.0587928,195,200,0,0,0,0,0,-0.1082,0.0328,-0.1988,0.2973,-0.7615,205000
102,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,19,23,2012,2008,79,76.4,2,65,0,605,510,515,0,345,0,346,0,0,0,0,1.7081,0.8784,1.547,-1.6289,-0.0943,310000
103,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,21,22,2013,2012,62,61,2,70,0,250,305,385,0.10487136,275,0,0,0,0,0,0,-0.5116,0.8229,0.8809,0.0192,1.6302,300000
104,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990,17,23,2013,2007,62,61,2,63,0,465,595,605,0.793580615,495,0,0,0,0,0,0,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021,460000
105,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,86,92,2,72,0,350,590,570,0.493596387,415,324,0,0,0,0,0,0.8463,0.0459,-0.2974,-0.7415,-0.4776,320000
106,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,17,21,2014,2010,85.8,65.8,2,69.7,0,615,630,750,0.622642916,485,0,407,0,0,0,0,0.8463,1.0449,0.01,-0.2344,0.4805,340000
107,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,16,21,2013,2008,68.4,61,2,62.2,1,440,375,330,0.23780284,455,0,315,0,0,0,0,-1.7389,-1.2861,-0.4511,0.7798,-1.8189,120000
108,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1985,19,25,2010,2004,51,48,2,59,0,275,365,395,0.525922584,415,0,0,0,0,0,0,0.2009,-0.2793,0.2366,1.4724,0.0284,100000
109,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,18,23,2014,2009,79.6,73.2,2,66.96,1,535,640,630,0.338786347,0,292,0,0,0,0,0,-1.1644,0.2124,0.3174,0.9066,-0.4776,510000
110,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989,19,23,2012,2008,63.4,63,2,69.3,0,360,350,320,0.600643959,0,0,0,0,0,0,0,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,300000
111,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,18,22,2011,2007,86.53,71.55,2,78.5,0,515,505,454,0.704090412,465,0,0,0,0,0,0,-0.1082,0.9688,0.8171,-0.8778,0.3444,480000
112,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,18,22,2011,2007,76.18,86.33,2,73.46,0,485,545,385,0.635978756,445,0,0,0,0,0,0,0.3555,1.2808,0.2366,1.3549,1.2923,170000
113,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,18,25,2016,2009,91.43,74,2,70,1,665,460,570,0.144789889,445,0,284,0,0,0,0,0.4155,0.3789,-0.1437,-0.7415,-0.2859,340000
114,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987,17,22,2009,2004,78,71.3,2,67,0,455,605,625,0.916869961,555,0,0,0,0,0,0,-0.2628,-0.5913,0.2366,-0.1727,0.8183,640000
115,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,17,21,2013,2009,76.17,72,2,78,0,510,535,605,0.81941653,505,0,0,0,0,0,0,0.4155,-0.7866,-1.2196,1.1601,-1.8189,330000
116,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,20,24,2014,2010,82.4,72,2,64.06,0,485,525,545,0.338786347,0,292,0,0,0,0,0,-0.0154,0.3789,0.6248,0.9066,0.6721,225000
117,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1985,19,26,2011,2004,58,57.6,2,61.9,0,265,375,365,0.165633092,305,0,0,0,0,0,0,0.8192,0.8128,-0.1988,0.1798,-0.2875,180000
118,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,17,22,2012,2007,79,83.4,2,72.7,0,535,485,525,0.376059587,0,300,0,0,0,393,0,0.3555,0.6178,0.7083,0.2973,-0.2875,440000
119,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,90.04,75.16,2,77,0,505,495,615,0.538386893,475,333,0,0,0,0,0,-0.0696,0.0328,-0.1988,0.0035,-0.9194,305000
120,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,17,21,2012,2008,76,76.6,2,77.58,0,595,645,495,0.864685413,525,0,0,0,0,0,0,-2.5811,-0.2012,0.5994,0.1798,0.1864,500000
121,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,18,22,2010,2006,60.4,60,2,62,0,395,425,395,0.655766943,0,0,0,0,0,366,0,-0.2628,0.3448,-0.1988,0.5323,0.6603,270000
122,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,74.23,77.77,2,75.6,0,475,435,430,0.81941653,505,0,0,0,0,0,0,0.2718,1.0449,0.1637,0.1459,0.8637,300000
123,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,18,22,2010,2006,59.8,60.25,2,68.63,0,575,595,405,0.021066228,0,0,0,206,0,0,0,0.2009,1.1248,1.1074,-1.1128,0.9763,1200000
124,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991,19,23,2014,2010,82.3,89.6,2,67.95,0,555,580,355,0.444617717,345,0,0,0,393,0,0,-0.159,-1.1196,1.2396,1.6672,0.6721,315000
125,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,17,22,2014,2009,90,86.4,2,65.7,0,605,325,515,0.837620726,334,0,0,0,500,0,0,0.1282,-0.2871,1.3933,0.653,-0.6692,300000
126,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,21,2013,2009,84.2,67,2,69.88,0,495,385,505,0.910770164,445,433,0,0,0,260,0,-1.0355,1.2028,0.3817,0.64983,-0.1295,320000
127,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,86.4,80.4,2,61.54,0,585,505,605,0.670743151,455,0,0,0,0,0,0,0.51,0.5008,-0.4891,-0.8778,0.1864,180000
128,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,16,23,2011,2004,60,59,2,67,0,515,555,425,0.600057182,435,0,0,0,0,0,0,-0.881,-0.2793,-0.6343,-0.6428,-2.9731,675000
129,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,17,22,2014,2009,60.8,63,2,68,1,440,400,310,0.144789889,345,0,284,0,0,0,0,0.4155,-1.1196,0.7785,-0.1076,-0.2859,120000
130,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,17,22,2014,2009,82.8,73.6,2,67.5,1,520,450,575,0.744758354,545,0,438,0,0,0,0,-0.159,0.0459,0.7785,-1.1218,-0.0943,325000
131,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1991,18,22,2013,2009,82.6,63.6,2,71,0,535,525,530,0.735795709,475,0,0,0,0,0,0,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,350000
